date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:13:24	39094/39094	---M--	200	added ('OK')	image/jpeg	etag:%2298b6-58047cc80ff1c%22	http://dreamguys.co.in/preclinic/template/assets/img/doctor-03.jpg	F:/SEMESTER%204/CS3022%20-%20Software%20Engineering/Medicare/medicare/dreamguys.co.in/preclinic/template/assets/img/doctor-03.jpg	(from http://dreamguys.co.in/preclinic/template/profile.html)
21:13:25	27129/27129	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2015:43:26%20GMT	http://dreamguys.co.in/preclinic/template/localization.html	F:/SEMESTER%204/CS3022%20-%20Software%20Engineering/Medicare/medicare/dreamguys.co.in/preclinic/template/localization.html	(from http://dreamguys.co.in/preclinic/template/settings.html)
21:13:26	25134/25134	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2015:43:26%20GMT	http://dreamguys.co.in/preclinic/template/theme-settings.html	F:/SEMESTER%204/CS3022%20-%20Software%20Engineering/Medicare/medicare/dreamguys.co.in/preclinic/template/theme-settings.html	(from http://dreamguys.co.in/preclinic/template/settings.html)
21:13:26	51465/51465	---M-Z	200	added ('OK')	application/javascript	etag:%22c909-580479fcaaff3-gzip%22	http://dreamguys.co.in/preclinic/template/assets/js/moment.min.js	F:/SEMESTER%204/CS3022%20-%20Software%20Engineering/Medicare/medicare/dreamguys.co.in/preclinic/template/assets/js/moment.min.js	(from http://dreamguys.co.in/preclinic/template/edit-profile.html)
21:13:26	38510/38510	---M-Z	200	added ('OK')	application/javascript	etag:%22966e-580479f095f89-gzip%22	http://dreamguys.co.in/preclinic/template/assets/js/bootstrap-datetimepicker.min.js	F:/SEMESTER%204/CS3022%20-%20Software%20Engineering/Medicare/medicare/dreamguys.co.in/preclinic/template/assets/js/bootstrap-datetimepicker.min.js	(from http://dreamguys.co.in/preclinic/template/edit-profile.html)
21:13:26	165548/165548	---M--	200	added ('OK')	application/x-font-ttf	etag:%22286ac-580479b40784b%22	http://dreamguys.co.in/preclinic/template/assets/fonts/fontawesome-webfont.ttf?v=4.7.0	F:/SEMESTER%204/CS3022%20-%20Software%20Engineering/Medicare/medicare/dreamguys.co.in/preclinic/template/assets/fonts/fontawesome-webfont3e6e.ttf	(from http://dreamguys.co.in/preclinic/template/assets/css/font-awesome.min.css)
21:13:27	33714/33714	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2015:43:27%20GMT	http://dreamguys.co.in/preclinic/template/roles-permissions.html	F:/SEMESTER%204/CS3022%20-%20Software%20Engineering/Medicare/medicare/dreamguys.co.in/preclinic/template/roles-permissions.html	(from http://dreamguys.co.in/preclinic/template/settings.html)
21:13:27	27206/27206	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2015:43:27%20GMT	http://dreamguys.co.in/preclinic/template/email-settings.html	F:/SEMESTER%204/CS3022%20-%20Software%20Engineering/Medicare/medicare/dreamguys.co.in/preclinic/template/email-settings.html	(from http://dreamguys.co.in/preclinic/template/settings.html)
21:13:27	24420/24420	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2015:43:28%20GMT	http://dreamguys.co.in/preclinic/template/invoice-settings.html	F:/SEMESTER%204/CS3022%20-%20Software%20Engineering/Medicare/medicare/dreamguys.co.in/preclinic/template/invoice-settings.html	(from http://dreamguys.co.in/preclinic/template/settings.html)
21:13:28	25782/25782	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2015:43:28%20GMT	http://dreamguys.co.in/preclinic/template/salary-settings.html	F:/SEMESTER%204/CS3022%20-%20Software%20Engineering/Medicare/medicare/dreamguys.co.in/preclinic/template/salary-settings.html	(from http://dreamguys.co.in/preclinic/template/settings.html)
21:13:29	25442/25442	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2015:43:29%20GMT	http://dreamguys.co.in/preclinic/template/notifications-settings.html	F:/SEMESTER%204/CS3022%20-%20Software%20Engineering/Medicare/medicare/dreamguys.co.in/preclinic/template/notifications-settings.html	(from http://dreamguys.co.in/preclinic/template/settings.html)
21:13:29	24639/24639	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2015:43:29%20GMT	http://dreamguys.co.in/preclinic/template/change-password.html	F:/SEMESTER%204/CS3022%20-%20Software%20Engineering/Medicare/medicare/dreamguys.co.in/preclinic/template/change-password.html	(from http://dreamguys.co.in/preclinic/template/settings.html)
21:13:30	30921/30921	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2015:43:30%20GMT	http://dreamguys.co.in/preclinic/template/leave-type.html	F:/SEMESTER%204/CS3022%20-%20Software%20Engineering/Medicare/medicare/dreamguys.co.in/preclinic/template/leave-type.html	(from http://dreamguys.co.in/preclinic/template/settings.html)
21:13:30	10170/10170	---M--	200	added ('OK')	image/png	etag:%2227ba-58047cd6449ef%22	http://dreamguys.co.in/preclinic/template/assets/img/logo-dark.png	F:/SEMESTER%204/CS3022%20-%20Software%20Engineering/Medicare/medicare/dreamguys.co.in/preclinic/template/assets/img/logo-dark.png	(from http://dreamguys.co.in/preclinic/template/login.html)
21:13:31	37707/37707	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2015:43:31%20GMT	http://dreamguys.co.in/preclinic/template/add-doctor.html	F:/SEMESTER%204/CS3022%20-%20Software%20Engineering/Medicare/medicare/dreamguys.co.in/preclinic/template/add-doctor.html	(from http://dreamguys.co.in/preclinic/template/doctors.html)
21:13:31	6007/6007	---M--	200	added ('OK')	image/jpeg	etag:%221777-58047cd08e168%22	http://dreamguys.co.in/preclinic/template/assets/img/doctor-thumb-03.jpg	F:/SEMESTER%204/CS3022%20-%20Software%20Engineering/Medicare/medicare/dreamguys.co.in/preclinic/template/assets/img/doctor-thumb-03.jpg	(from http://dreamguys.co.in/preclinic/template/doctors.html)
21:13:32	37811/37811	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2015:43:32%20GMT	http://dreamguys.co.in/preclinic/template/edit-doctor.html	F:/SEMESTER%204/CS3022%20-%20Software%20Engineering/Medicare/medicare/dreamguys.co.in/preclinic/template/edit-doctor.html	(from http://dreamguys.co.in/preclinic/template/doctors.html)
21:13:32	5533/5533	---M--	200	added ('OK')	image/jpeg	etag:%22159d-58047cd264bfd%22	http://dreamguys.co.in/preclinic/template/assets/img/doctor-thumb-07.jpg	F:/SEMESTER%204/CS3022%20-%20Software%20Engineering/Medicare/medicare/dreamguys.co.in/preclinic/template/assets/img/doctor-thumb-07.jpg	(from http://dreamguys.co.in/preclinic/template/doctors.html)
21:13:32	4483/4483	---M--	200	added ('OK')	image/jpeg	etag:%221183-58047cd1404a7%22	http://dreamguys.co.in/preclinic/template/assets/img/doctor-thumb-04.jpg	F:/SEMESTER%204/CS3022%20-%20Software%20Engineering/Medicare/medicare/dreamguys.co.in/preclinic/template/assets/img/doctor-thumb-04.jpg	(from http://dreamguys.co.in/preclinic/template/doctors.html)
21:13:34	23223/23223	---M--	200	added ('OK')	image/jpeg	etag:%225ab7-58047cd466dff%22	http://dreamguys.co.in/preclinic/template/assets/img/doctor-thumb-11.jpg	F:/SEMESTER%204/CS3022%20-%20Software%20Engineering/Medicare/medicare/dreamguys.co.in/preclinic/template/assets/img/doctor-thumb-11.jpg	(from http://dreamguys.co.in/preclinic/template/doctors.html)
21:13:34	6626/6626	---M--	200	added ('OK')	image/jpeg	etag:%2219e2-58047cd05959e%22	http://dreamguys.co.in/preclinic/template/assets/img/doctor-thumb-02.jpg	F:/SEMESTER%204/CS3022%20-%20Software%20Engineering/Medicare/medicare/dreamguys.co.in/preclinic/template/assets/img/doctor-thumb-02.jpg	(from http://dreamguys.co.in/preclinic/template/doctors.html)
21:13:34	4896/4896	---M--	200	added ('OK')	image/jpeg	etag:%221320-58047cd353bef%22	http://dreamguys.co.in/preclinic/template/assets/img/doctor-thumb-09.jpg	F:/SEMESTER%204/CS3022%20-%20Software%20Engineering/Medicare/medicare/dreamguys.co.in/preclinic/template/assets/img/doctor-thumb-09.jpg	(from http://dreamguys.co.in/preclinic/template/doctors.html)
21:13:34	15543/15543	---M--	200	added ('OK')	image/jpeg	etag:%223cb7-58047cd532f4e%22	http://dreamguys.co.in/preclinic/template/assets/img/doctor-thumb-12.jpg	F:/SEMESTER%204/CS3022%20-%20Software%20Engineering/Medicare/medicare/dreamguys.co.in/preclinic/template/assets/img/doctor-thumb-12.jpg	(from http://dreamguys.co.in/preclinic/template/doctors.html)
21:13:35	5410/5410	---M--	200	added ('OK')	image/jpeg	etag:%221522-58047ccfa6e73%22	http://dreamguys.co.in/preclinic/template/assets/img/doctor-thumb-01.jpg	F:/SEMESTER%204/CS3022%20-%20Software%20Engineering/Medicare/medicare/dreamguys.co.in/preclinic/template/assets/img/doctor-thumb-01.jpg	(from http://dreamguys.co.in/preclinic/template/doctors.html)
21:13:35	5405/5405	---M--	200	added ('OK')	image/jpeg	etag:%22151d-58047cd177f41%22	http://dreamguys.co.in/preclinic/template/assets/img/doctor-thumb-05.jpg	F:/SEMESTER%204/CS3022%20-%20Software%20Engineering/Medicare/medicare/dreamguys.co.in/preclinic/template/assets/img/doctor-thumb-05.jpg	(from http://dreamguys.co.in/preclinic/template/doctors.html)
21:13:36	14402/14402	---M--	200	added ('OK')	image/jpeg	etag:%223842-58047cd41f188%22	http://dreamguys.co.in/preclinic/template/assets/img/doctor-thumb-10.jpg	F:/SEMESTER%204/CS3022%20-%20Software%20Engineering/Medicare/medicare/dreamguys.co.in/preclinic/template/assets/img/doctor-thumb-10.jpg	(from http://dreamguys.co.in/preclinic/template/doctors.html)
21:13:36	4736/4736	---M--	200	added ('OK')	image/jpeg	etag:%221280-58047cd30cf67%22	http://dreamguys.co.in/preclinic/template/assets/img/doctor-thumb-08.jpg	F:/SEMESTER%204/CS3022%20-%20Software%20Engineering/Medicare/medicare/dreamguys.co.in/preclinic/template/assets/img/doctor-thumb-08.jpg	(from http://dreamguys.co.in/preclinic/template/doctors.html)
21:13:36	4635/4635	---M--	200	added ('OK')	image/jpeg	etag:%22121b-58047cd226404%22	http://dreamguys.co.in/preclinic/template/assets/img/doctor-thumb-06.jpg	F:/SEMESTER%204/CS3022%20-%20Software%20Engineering/Medicare/medicare/dreamguys.co.in/preclinic/template/assets/img/doctor-thumb-06.jpg	(from http://dreamguys.co.in/preclinic/template/doctors.html)
21:13:36	2171/2171	---M--	200	added ('OK')	image/png	etag:%2287b-58047cdb3a4df%22	http://dreamguys.co.in/preclinic/template/assets/img/sent.png	F:/SEMESTER%204/CS3022%20-%20Software%20Engineering/Medicare/medicare/dreamguys.co.in/preclinic/template/assets/img/sent.png	(from http://dreamguys.co.in/preclinic/template/doctors.html)
21:13:37	5222/5222	---M-Z	200	added ('OK')	text/css	etag:%221466-5804799674ce9-gzip%22	http://dreamguys.co.in/preclinic/template/assets/css/dataTables.bootstrap4.min.css	F:/SEMESTER%204/CS3022%20-%20Software%20Engineering/Medicare/medicare/dreamguys.co.in/preclinic/template/assets/css/dataTables.bootstrap4.min.css	(from http://dreamguys.co.in/preclinic/template/patients.html)
21:13:37	37489/37489	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2015:43:37%20GMT	http://dreamguys.co.in/preclinic/template/add-patient.html	F:/SEMESTER%204/CS3022%20-%20Software%20Engineering/Medicare/medicare/dreamguys.co.in/preclinic/template/add-patient.html	(from http://dreamguys.co.in/preclinic/template/patients.html)
21:13:39	37703/37703	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2015:43:38%20GMT	http://dreamguys.co.in/preclinic/template/edit-patient.html	F:/SEMESTER%204/CS3022%20-%20Software%20Engineering/Medicare/medicare/dreamguys.co.in/preclinic/template/edit-patient.html	(from http://dreamguys.co.in/preclinic/template/patients.html)
21:13:40	2085/2085	---M-Z	200	added ('OK')	application/javascript	etag:%22825-580479f3c70e1-gzip%22	http://dreamguys.co.in/preclinic/template/assets/js/dataTables.bootstrap4.min.js	F:/SEMESTER%204/CS3022%20-%20Software%20Engineering/Medicare/medicare/dreamguys.co.in/preclinic/template/assets/js/dataTables.bootstrap4.min.js	(from http://dreamguys.co.in/preclinic/template/patients.html)
21:13:41	82411/82411	---M-Z	200	added ('OK')	application/javascript	etag:%22141eb-580479f95741e-gzip%22	http://dreamguys.co.in/preclinic/template/assets/js/jquery.dataTables.min.js	F:/SEMESTER%204/CS3022%20-%20Software%20Engineering/Medicare/medicare/dreamguys.co.in/preclinic/template/assets/js/jquery.dataTables.min.js	(from http://dreamguys.co.in/preclinic/template/patients.html)
21:13:41	36500/36500	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2015:43:41%20GMT	http://dreamguys.co.in/preclinic/template/add-appointment.html	F:/SEMESTER%204/CS3022%20-%20Software%20Engineering/Medicare/medicare/dreamguys.co.in/preclinic/template/add-appointment.html	(from http://dreamguys.co.in/preclinic/template/appointments.html)
21:13:42	36508/36508	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2015:43:41%20GMT	http://dreamguys.co.in/preclinic/template/edit-appointment.html	F:/SEMESTER%204/CS3022%20-%20Software%20Engineering/Medicare/medicare/dreamguys.co.in/preclinic/template/edit-appointment.html	(from http://dreamguys.co.in/preclinic/template/appointments.html)
21:13:42	34577/34577	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2015:43:42%20GMT	http://dreamguys.co.in/preclinic/template/add-schedule.html	F:/SEMESTER%204/CS3022%20-%20Software%20Engineering/Medicare/medicare/dreamguys.co.in/preclinic/template/add-schedule.html	(from http://dreamguys.co.in/preclinic/template/schedule.html)
21:13:42	34716/34716	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2015:43:43%20GMT	http://dreamguys.co.in/preclinic/template/edit-schedule.html	F:/SEMESTER%204/CS3022%20-%20Software%20Engineering/Medicare/medicare/dreamguys.co.in/preclinic/template/edit-schedule.html	(from http://dreamguys.co.in/preclinic/template/schedule.html)
21:13:43	32213/32213	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2015:43:44%20GMT	http://dreamguys.co.in/preclinic/template/edit-department.html	F:/SEMESTER%204/CS3022%20-%20Software%20Engineering/Medicare/medicare/dreamguys.co.in/preclinic/template/edit-department.html	(from http://dreamguys.co.in/preclinic/template/departments.html)
21:13:44	36381/36381	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2015:43:44%20GMT	http://dreamguys.co.in/preclinic/template/add-employee.html	F:/SEMESTER%204/CS3022%20-%20Software%20Engineering/Medicare/medicare/dreamguys.co.in/preclinic/template/add-employee.html	(from http://dreamguys.co.in/preclinic/template/employees.html)
21:13:44	32197/32197	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2015:43:43%20GMT	http://dreamguys.co.in/preclinic/template/add-department.html	F:/SEMESTER%204/CS3022%20-%20Software%20Engineering/Medicare/medicare/dreamguys.co.in/preclinic/template/add-department.html	(from http://dreamguys.co.in/preclinic/template/departments.html)
21:13:45	36369/36369	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2015:43:45%20GMT	http://dreamguys.co.in/preclinic/template/edit-employee.html	F:/SEMESTER%204/CS3022%20-%20Software%20Engineering/Medicare/medicare/dreamguys.co.in/preclinic/template/edit-employee.html	(from http://dreamguys.co.in/preclinic/template/employees.html)
21:13:46	33246/33246	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2015:43:45%20GMT	http://dreamguys.co.in/preclinic/template/add-leave.html	F:/SEMESTER%204/CS3022%20-%20Software%20Engineering/Medicare/medicare/dreamguys.co.in/preclinic/template/add-leave.html	(from http://dreamguys.co.in/preclinic/template/leaves.html)
21:13:46	33167/33167	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2015:43:46%20GMT	http://dreamguys.co.in/preclinic/template/edit-leave.html	F:/SEMESTER%204/CS3022%20-%20Software%20Engineering/Medicare/medicare/dreamguys.co.in/preclinic/template/edit-leave.html	(from http://dreamguys.co.in/preclinic/template/leaves.html)
21:13:47	31924/31924	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2015:43:47%20GMT	http://dreamguys.co.in/preclinic/template/add-holiday.html	F:/SEMESTER%204/CS3022%20-%20Software%20Engineering/Medicare/medicare/dreamguys.co.in/preclinic/template/add-holiday.html	(from http://dreamguys.co.in/preclinic/template/holidays.html)
21:13:49	31959/31959	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2015:43:48%20GMT	http://dreamguys.co.in/preclinic/template/edit-holiday.html	F:/SEMESTER%204/CS3022%20-%20Software%20Engineering/Medicare/medicare/dreamguys.co.in/preclinic/template/edit-holiday.html	(from http://dreamguys.co.in/preclinic/template/holidays.html)
21:13:49	43124/43124	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2015:43:49%20GMT	http://dreamguys.co.in/preclinic/template/create-invoice.html	F:/SEMESTER%204/CS3022%20-%20Software%20Engineering/Medicare/medicare/dreamguys.co.in/preclinic/template/create-invoice.html	(from http://dreamguys.co.in/preclinic/template/invoices.html)
21:13:50	39233/39233	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2015:43:50%20GMT	http://dreamguys.co.in/preclinic/template/invoice-view.html	F:/SEMESTER%204/CS3022%20-%20Software%20Engineering/Medicare/medicare/dreamguys.co.in/preclinic/template/invoice-view.html	(from http://dreamguys.co.in/preclinic/template/invoices.html)
21:13:50	45002/45002	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2015:43:50%20GMT	http://dreamguys.co.in/preclinic/template/edit-invoice.html	F:/SEMESTER%204/CS3022%20-%20Software%20Engineering/Medicare/medicare/dreamguys.co.in/preclinic/template/edit-invoice.html	(from http://dreamguys.co.in/preclinic/template/invoices.html)
21:13:51	35715/35715	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2015:43:51%20GMT	http://dreamguys.co.in/preclinic/template/add-expense.html	F:/SEMESTER%204/CS3022%20-%20Software%20Engineering/Medicare/medicare/dreamguys.co.in/preclinic/template/add-expense.html	(from http://dreamguys.co.in/preclinic/template/expenses.html)
21:13:52	35811/35811	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2015:43:52%20GMT	http://dreamguys.co.in/preclinic/template/edit-expense.html	F:/SEMESTER%204/CS3022%20-%20Software%20Engineering/Medicare/medicare/dreamguys.co.in/preclinic/template/edit-expense.html	(from http://dreamguys.co.in/preclinic/template/expenses.html)
21:13:52	31995/31995	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2015:43:52%20GMT	http://dreamguys.co.in/preclinic/template/add-tax.html	F:/SEMESTER%204/CS3022%20-%20Software%20Engineering/Medicare/medicare/dreamguys.co.in/preclinic/template/add-tax.html	(from http://dreamguys.co.in/preclinic/template/taxes.html)
21:13:52	32013/32013	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2015:43:53%20GMT	http://dreamguys.co.in/preclinic/template/edit-tax.html	F:/SEMESTER%204/CS3022%20-%20Software%20Engineering/Medicare/medicare/dreamguys.co.in/preclinic/template/edit-tax.html	(from http://dreamguys.co.in/preclinic/template/taxes.html)
21:13:53	35163/35163	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2015:43:53%20GMT	http://dreamguys.co.in/preclinic/template/add-provident-fund.html	F:/SEMESTER%204/CS3022%20-%20Software%20Engineering/Medicare/medicare/dreamguys.co.in/preclinic/template/add-provident-fund.html	(from http://dreamguys.co.in/preclinic/template/provident-fund.html)
21:13:54	22218/22218	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2015:43:54%20GMT	http://dreamguys.co.in/preclinic/template/edit-provident-fund.html	F:/SEMESTER%204/CS3022%20-%20Software%20Engineering/Medicare/medicare/dreamguys.co.in/preclinic/template/edit-provident-fund.html	(from http://dreamguys.co.in/preclinic/template/provident-fund.html)
21:13:54	36076/36076	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2015:43:55%20GMT	http://dreamguys.co.in/preclinic/template/add-salary.html	F:/SEMESTER%204/CS3022%20-%20Software%20Engineering/Medicare/medicare/dreamguys.co.in/preclinic/template/add-salary.html	(from http://dreamguys.co.in/preclinic/template/salary.html)
21:13:55	36260/36260	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2015:43:55%20GMT	http://dreamguys.co.in/preclinic/template/edit-salary.html	F:/SEMESTER%204/CS3022%20-%20Software%20Engineering/Medicare/medicare/dreamguys.co.in/preclinic/template/edit-salary.html	(from http://dreamguys.co.in/preclinic/template/salary.html)
21:13:55	19547/19547	---M--	200	added ('OK')	image/jpeg	etag:%224c5b-58047cd9ac647%22	http://dreamguys.co.in/preclinic/template/assets/img/patient-thumb-02.jpg	F:/SEMESTER%204/CS3022%20-%20Software%20Engineering/Medicare/medicare/dreamguys.co.in/preclinic/template/assets/img/patient-thumb-02.jpg	(from http://dreamguys.co.in/preclinic/template/chat.html)
21:13:56	9090/9090	---M--	200	added ('OK')	image/jpeg	etag:%222382-58047cdabd8c9%22	http://dreamguys.co.in/preclinic/template/assets/img/placeholder.jpg	F:/SEMESTER%204/CS3022%20-%20Software%20Engineering/Medicare/medicare/dreamguys.co.in/preclinic/template/assets/img/placeholder.jpg	(from http://dreamguys.co.in/preclinic/template/chat.html)
21:13:57	396/396	---M--	200	added ('OK')	image/png	etag:%2218c-58047cc35036f%22	http://dreamguys.co.in/preclinic/template/assets/img/attachment.png	F:/SEMESTER%204/CS3022%20-%20Software%20Engineering/Medicare/medicare/dreamguys.co.in/preclinic/template/assets/img/attachment.png	(from http://dreamguys.co.in/preclinic/template/chat.html)
21:13:57	13214/13214	---M--	200	added ('OK')	image/jpeg	etag:%22339e-58047cdcddf0e%22	http://dreamguys.co.in/preclinic/template/assets/img/user-04.jpg	F:/SEMESTER%204/CS3022%20-%20Software%20Engineering/Medicare/medicare/dreamguys.co.in/preclinic/template/assets/img/user-04.jpg	(from http://dreamguys.co.in/preclinic/template/voice-call.html)
21:13:57	17806/17806	---M--	200	added ('OK')	image/jpeg	etag:%22458e-58047cd9714e4%22	http://dreamguys.co.in/preclinic/template/assets/img/patient-thumb-01.jpg	F:/SEMESTER%204/CS3022%20-%20Software%20Engineering/Medicare/medicare/dreamguys.co.in/preclinic/template/assets/img/patient-thumb-01.jpg	(from http://dreamguys.co.in/preclinic/template/voice-call.html)
21:13:59	9525/9525	---M--	200	added ('OK')	image/jpeg	etag:%222535-58047cdbcc0a9%22	http://dreamguys.co.in/preclinic/template/assets/img/user-02.jpg	F:/SEMESTER%204/CS3022%20-%20Software%20Engineering/Medicare/medicare/dreamguys.co.in/preclinic/template/assets/img/user-02.jpg	(from http://dreamguys.co.in/preclinic/template/video-call.html)
21:14:01	13033/13033	---M--	200	added ('OK')	image/jpeg	etag:%2232e9-58047cdc45221%22	http://dreamguys.co.in/preclinic/template/assets/img/user-03.jpg	F:/SEMESTER%204/CS3022%20-%20Software%20Engineering/Medicare/medicare/dreamguys.co.in/preclinic/template/assets/img/user-03.jpg	(from http://dreamguys.co.in/preclinic/template/incoming-call.html)
21:14:01	13438/13438	---M--	200	added ('OK')	image/jpeg	etag:%22347e-58047cdd539d9%22	http://dreamguys.co.in/preclinic/template/assets/img/user-05.jpg	F:/SEMESTER%204/CS3022%20-%20Software%20Engineering/Medicare/medicare/dreamguys.co.in/preclinic/template/assets/img/user-05.jpg	(from http://dreamguys.co.in/preclinic/template/incoming-call.html)
21:14:02	16018/16018	---M-Z	200	added ('OK')	text/css	etag:%223e92-58047a61071b5-gzip%22	http://dreamguys.co.in/preclinic/template/assets/plugins/summernote/dist/summernote-bs4.css	F:/SEMESTER%204/CS3022%20-%20Software%20Engineering/Medicare/medicare/dreamguys.co.in/preclinic/template/assets/plugins/summernote/dist/summernote-bs4.css	(from http://dreamguys.co.in/preclinic/template/compose.html)
21:14:02	12144/12144	---M--	200	added ('OK')	image/jpeg	etag:%222f70-58047cddf1120%22	http://dreamguys.co.in/preclinic/template/assets/img/user-06.jpg	F:/SEMESTER%204/CS3022%20-%20Software%20Engineering/Medicare/medicare/dreamguys.co.in/preclinic/template/assets/img/user-06.jpg	(from http://dreamguys.co.in/preclinic/template/incoming-call.html)
21:14:06	116839/116839	---M-Z	200	added ('OK')	application/javascript	etag:%221c867-58047a6320e9f-gzip%22	http://dreamguys.co.in/preclinic/template/assets/plugins/summernote/dist/summernote-bs4.min.js	F:/SEMESTER%204/CS3022%20-%20Software%20Engineering/Medicare/medicare/dreamguys.co.in/preclinic/template/assets/plugins/summernote/dist/summernote-bs4.min.js	(from http://dreamguys.co.in/preclinic/template/compose.html)
21:14:07	92323/92323	---M--	200	added ('OK')	image/jpeg	etag:%22168a3-58047cdf505ed%22	http://dreamguys.co.in/preclinic/template/assets/img/video-call.jpg	F:/SEMESTER%204/CS3022%20-%20Software%20Engineering/Medicare/medicare/dreamguys.co.in/preclinic/template/assets/img/video-call.jpg	(from http://dreamguys.co.in/preclinic/template/video-call.html)
21:14:20	111687/111687	---M--	200	added ('OK')	image/jpeg	etag:%221b447-58047ce119dae%22	http://dreamguys.co.in/preclinic/template/assets/img/blog/blog-01.jpg	F:/SEMESTER%204/CS3022%20-%20Software%20Engineering/Medicare/medicare/dreamguys.co.in/preclinic/template/assets/img/blog/blog-01.jpg	(from http://dreamguys.co.in/preclinic/template/blog.html)
21:14:22	6990/6990	---M--	200	added ('OK')	image/jpeg	etag:%221b4e-58047ce39c20c%22	http://dreamguys.co.in/preclinic/template/assets/img/blog/blog-thumb-01.jpg	F:/SEMESTER%204/CS3022%20-%20Software%20Engineering/Medicare/medicare/dreamguys.co.in/preclinic/template/assets/img/blog/blog-thumb-01.jpg	(from http://dreamguys.co.in/preclinic/template/blog-details.html)
21:14:23	103081/103081	---M--	200	added ('OK')	image/jpeg	etag:%22192a9-58047ce284da1%22	http://dreamguys.co.in/preclinic/template/assets/img/blog/blog-03.jpg	F:/SEMESTER%204/CS3022%20-%20Software%20Engineering/Medicare/medicare/dreamguys.co.in/preclinic/template/assets/img/blog/blog-03.jpg	(from http://dreamguys.co.in/preclinic/template/blog.html)
21:14:25	148119/148119	---M--	200	added ('OK')	image/jpeg	etag:%2224297-58047ce13437c%22	http://dreamguys.co.in/preclinic/template/assets/img/blog/blog-02.jpg	F:/SEMESTER%204/CS3022%20-%20Software%20Engineering/Medicare/medicare/dreamguys.co.in/preclinic/template/assets/img/blog/blog-02.jpg	(from http://dreamguys.co.in/preclinic/template/blog.html)
21:14:25	5489/5489	---M--	200	added ('OK')	image/jpeg	etag:%221571-58047ce3c0050%22	http://dreamguys.co.in/preclinic/template/assets/img/blog/blog-thumb-02.jpg	F:/SEMESTER%204/CS3022%20-%20Software%20Engineering/Medicare/medicare/dreamguys.co.in/preclinic/template/assets/img/blog/blog-thumb-02.jpg	(from http://dreamguys.co.in/preclinic/template/blog-details.html)
21:14:25	121339/121339	---M--	200	added ('OK')	image/jpeg	etag:%221d9fb-58047ce2d2bae%22	http://dreamguys.co.in/preclinic/template/assets/img/blog/blog-04.jpg	F:/SEMESTER%204/CS3022%20-%20Software%20Engineering/Medicare/medicare/dreamguys.co.in/preclinic/template/assets/img/blog/blog-04.jpg	(from http://dreamguys.co.in/preclinic/template/blog.html)
